,all_businesses,food,nightlife,shopping,fitness,selfcare,auto,home,health,geoid,population_total,population_total_male,population_total_female,population_total_under_18,population_total_18_to_65,population_total_65_and_over,population_male_under_18,population_female_under_18,population_male_18_to_64,population_female_18_to_64,population_male_65_and_over,population_female_65_and_over,population_total_white,population_total_non_white,median_income,area_mi2,population_density,food_predicted,food_error,auto_predicted,auto_error,nightlife_predicted,nightlife_error,shopping_predicted,shopping_error,fitness_predicted,fitness_error,selfcare_predicted,selfcare_error,home_predicted,home_error,health_predicted,health_error,geographic_area_name
1327,79,6,8,6,15,3,13,27,0,32003005840,12561,5605,6956,3903,8020,638,2045,1858,3375,4645,185,453,6890,6976,38314,46.53031051,269.95306630000005,22.088,16.088,17.7,4.7,-0.027000000000000003,-8.027000000000001,17.534000000000002,11.534,10.16,-4.84,8.145,5.145,20.165,-6.835,7.3260000000000005,7.3260000000000005,"Census Tract 58.40, Clark County, Nevada"
1328,9,0,3,1,2,1,0,0,1,32003005841,5501,3009,2492,1463,3341,697,949,514,1680,1661,380,317,4514,1214,63740,1.617943335,3399.995465,8.732999999999999,8.732999999999999,-1.024,-1.024,-1.911,-4.9110000000000005,-0.271,-1.271,0.938,-1.062,3.234,2.234,3.261,3.261,1.095,0.095,"Census Tract 58.41, Clark County, Nevada"
1329,5,2,2,0,3,1,0,0,0,32003005842,2400,1206,1194,646,1361,393,359,287,670,691,177,216,1768,745,68971,1.656230769,1449.0734289999998,3.301,1.301,-1.464,-1.464,1.902,-0.098,1.548,1.548,1.158,-1.8419999999999999,3.372,2.372,3.6060000000000003,3.6060000000000003,2.074,2.074,"Census Tract 58.42, Clark County, Nevada"
1330,267,92,57,97,27,31,22,25,14,32003005843,2657,1257,1400,638,1306,713,422,216,557,749,278,435,2012,739,41373,1.179552519,2252.549129,91.787,-0.213,30.598000000000003,8.597999999999999,70.112,13.112,58.622,-38.378,20.456,-6.544,32.22,1.22,33.739000000000004,8.738999999999999,20.541999999999998,6.542000000000001,"Census Tract 58.43, Clark County, Nevada"
1331,38,6,2,0,4,3,3,11,5,32003005844,6040,2797,3243,1192,3707,1141,607,585,1621,2086,569,572,4320,2122,46912,1.084723898,5568.237234,9.092,3.092,5.678999999999999,2.679,0.7170000000000001,-1.2830000000000001,5.471,5.471,3.648,-0.35200000000000004,4.416,1.416,6.596,-4.404,5.76,0.76,"Census Tract 58.44, Clark County, Nevada"
1332,17,4,0,2,4,0,0,1,3,32003005845,4261,2209,2052,888,2348,1025,434,454,1288,1060,487,538,2988,1540,40948,0.71814847,5933.3134789999995,4.252,0.252,1.764,1.764,2.78,2.78,3.111,1.111,1.197,-2.803,1.8,1.8,3.8960000000000004,2.8960000000000004,3.7889999999999997,0.789,"Census Tract 58.45, Clark County, Nevada"
1333,10,1,0,1,4,0,1,3,0,32003005846,6599,3003,3596,868,3321,2410,340,528,1551,1770,1112,1298,5167,1648,46641,1.666135062,3960.6633049999996,7.412999999999999,6.412999999999999,1.645,0.645,-2.148,-2.148,1.518,0.518,1.193,-2.807,2.02,2.02,5.102,2.102,4.453,4.453,"Census Tract 58.46, Clark County, Nevada"
1334,152,48,27,38,19,36,13,22,18,32003005847,2161,1042,1119,519,1507,135,272,247,695,812,75,60,1208,1113,45380,0.509999639,4237.2579049999995,49.166000000000004,1.166,21.083000000000002,8.083,37.562,10.562000000000001,34.624,-3.3760000000000003,12.558,-6.442,21.464000000000002,-14.536,22.737,0.737,28.78,10.78,"Census Tract 58.47, Clark County, Nevada"
1335,212,59,33,32,28,53,34,21,32,32003005848,3622,1953,1669,768,2375,479,449,319,1270,1105,234,245,1961,1961,27149,0.526710526,6876.642522,59.076,0.076,25.445999999999998,-8.554,45.39,12.39,53.775,21.775,19.141,-8.859,30.069000000000003,-22.930999999999997,42.128,21.128,42.021,10.021,"Census Tract 58.48, Clark County, Nevada"
1336,73,12,6,16,5,23,13,12,13,32003005849,3551,2005,1546,660,2496,395,356,304,1494,1002,155,240,1658,2102,32855,0.53109433,6686.194523,20.671,8.671,10.64,-2.36,6.188,0.188,13.779000000000002,-2.221,6.51,1.51,9.671,-13.329,14.177,2.177,17.617,4.617,"Census Tract 58.49, Clark County, Nevada"
1337,22,11,6,3,2,5,4,1,0,32003005850,4236,2218,2018,956,2754,526,508,448,1500,1254,210,316,2152,2261,36689,0.514483829,8233.494934999999,13.243,2.2430000000000003,1.16,-2.84,5.381,-0.619,5.444,2.444,1.2890000000000001,-0.711,3.015,-1.985,4.758,3.758,3.687,3.687,"Census Tract 58.50, Clark County, Nevada"
1338,310,76,27,58,24,54,24,64,62,32003005851,7014,3379,3635,1666,4772,576,700,966,2361,2411,318,258,3747,3787,38201,1.567743104,4473.947282,66.727,-9.273,45.821000000000005,21.820999999999998,37.524,10.524000000000001,54.608000000000004,-3.392,26.574,2.574,41.79600000000001,-12.204,38.797,-25.203000000000003,45.3,-16.7,"Census Tract 58.51, Clark County, Nevada"
1339,2,0,0,0,0,1,0,0,0,32003005852,5412,2677,2735,1226,3599,587,648,578,1857,1742,172,415,3482,2270,40442,0.760811215,7113.4598129999995,7.69,7.69,-0.129,-0.129,-3.7489999999999997,-3.7489999999999997,-1.8330000000000002,-1.8330000000000002,-0.231,-0.231,1.0090000000000001,0.009000000000000001,1.125,1.125,2.484,2.484,"Census Tract 58.52, Clark County, Nevada"
1340,142,35,21,17,12,18,11,20,41,32003005853,8991,4444,4547,2563,5834,594,1311,1252,2865,2969,268,326,4748,5260,36380,0.7867955040000001,11427.365759999999,39.297,4.297,14.827,3.827,12.855,-8.145,22.401999999999997,5.402,11.47,-0.53,25.589000000000002,7.5889999999999995,17.866,-2.134,16.371,-24.629,"Census Tract 58.53, Clark County, Nevada"
1341,329,63,29,28,20,52,36,68,105,32003005854,11034,5804,5230,2559,7598,877,1631,928,3704,3894,469,408,6796,5103,33486,2.095156722,5266.4318060000005,69.048,6.047999999999999,43.365,7.365,5.763999999999999,-23.236,51.368,23.368000000000002,31.208000000000002,11.208,54.028999999999996,2.029,41.696000000000005,-26.304000000000002,41.071000000000005,-63.928999999999995,"Census Tract 58.54, Clark County, Nevada"
1342,81,23,11,13,8,16,8,15,8,32003005855,7154,3303,3851,1906,4387,861,849,1057,2037,2350,417,444,3790,4088,45346,0.975377451,7334.596464,22.208000000000002,-0.792,10.07,2.07,13.209000000000001,2.209,18.054000000000002,5.053999999999999,7.109,-0.8909999999999999,9.735,-6.265,13.386,-1.614,15.950999999999999,7.9510000000000005,"Census Tract 58.55, Clark County, Nevada"
1343,2,0,0,0,1,0,0,1,0,32003005856,4816,2552,2264,1359,2861,596,821,538,1436,1425,295,301,2364,2803,41950,0.7166283859999999,6720.358964,4.004,4.004,0.639,0.639,-1.325,-1.325,-0.733,-0.733,-0.12300000000000001,-1.123,1.0090000000000001,1.0090000000000001,2.3569999999999998,1.357,1.425,1.425,"Census Tract 58.56, Clark County, Nevada"
1344,47,9,5,9,9,2,11,21,0,32003005902,1295,577,718,305,866,124,130,175,373,493,74,50,855,456,24643,2181.011685,0.593761147,-6.587000000000001,-15.587,5.475,-5.525,4.861000000000001,-0.139,13.923,4.923,19.227999999999998,10.228,3.4739999999999998,1.474,13.627,-7.372999999999999,5.483,5.483,"Census Tract 59.02, Clark County, Nevada"
1345,97,28,7,16,2,8,24,23,5,32003006001,6714,2862,3852,1864,4565,285,1031,833,1663,2902,168,117,3064,4223,19825,3.769496841,1781.139575,19.116,-8.884,14.140999999999998,-9.859,4.7669999999999995,-2.233,23.271,7.271,9.189,7.189,7.428,-0.5720000000000001,19.622,-3.378,7.702999999999999,2.7030000000000003,"Census Tract 60.01, Clark County, Nevada"
1346,17,6,1,4,0,3,0,5,1,32003006103,3290,1397,1893,811,2072,407,376,435,818,1254,203,204,1978,1541,30154,0.53015031,6205.7871829999995,5.678999999999999,-0.321,3.1630000000000003,3.1630000000000003,0.89,-0.11,1.989,-2.011,0.93,0.93,1.2690000000000001,-1.7309999999999999,1.067,-3.9330000000000003,2.827,1.827,"Census Tract 61.03, Clark County, Nevada"
1347,31,1,1,1,9,2,6,17,3,32003006104,4621,2228,2393,1154,2761,706,411,743,1493,1268,324,382,1776,2999,33466,41.87844283,110.34316670000001,9.027999999999999,8.027999999999999,11.107000000000001,5.107,-0.512,-1.5119999999999998,6.86,5.86,4.203,-4.797,3.728,1.7280000000000002,11.039000000000001,-5.961,7.121,4.121,"Census Tract 61.04, Clark County, Nevada"
1348,19,2,0,3,2,0,8,8,0,32003006201,4447,2112,2335,1292,2799,356,576,716,1403,1396,133,223,2864,1702,19364,0.990299913,4490.558811999999,5.4879999999999995,3.488,6.431,-1.569,-2.636,-2.636,3.904,0.904,1.7919999999999998,-0.20800000000000002,0.645,0.645,7.1579999999999995,-0.8420000000000001,1.034,1.034,"Census Tract 62.01, Clark County, Nevada"
1349,10,7,1,4,0,2,0,0,1,32003006202,4010,1932,2078,1273,2291,446,564,709,1146,1145,222,224,2378,1826,23855,0.451686243,8877.843987,4.697,-2.303,1.1640000000000001,1.1640000000000001,3.4589999999999996,2.459,1.694,-2.306,-0.052000000000000005,-0.052000000000000005,1.078,-0.922,0.6890000000000001,0.6890000000000001,1.0959999999999999,0.096,"Census Tract 62.02, Clark County, Nevada"
1350,1,0,0,0,1,0,0,0,0,32003006204,4974,2324,2650,1177,3400,397,633,544,1523,1877,168,229,3117,2026,26186,2.556333743,1945.7553280000002,7.063,7.063,1.314,1.314,-3.63,-3.63,-1.726,-1.726,0.062,-0.938,0.183,0.183,0.841,0.841,0.7659999999999999,0.7659999999999999,"Census Tract 62.04, Clark County, Nevada"
1351,1990,847,806,553,134,174,57,36,23,32003006700,758,486,272,6,587,165,6,0,387,200,93,72,559,241,53000,1.8372478159999999,412.5736296,1148.776,301.776,69.857,12.857000000000001,447.82099999999997,-358.17900000000003,210.946,-342.05400000000003,207.333,73.333,373.93,199.93,74.685,38.685,-143.625,-166.625,"Census Tract 67, Clark County, Nevada"
1352,655,272,200,91,77,49,53,45,10,32003006800,5077,2947,2130,1090,3439,548,557,533,2084,1355,306,242,2314,3151,19792,5.965503447000001,851.0597713999999,240.799,-31.201,43.007,-9.993,194.76,-5.24,176.16299999999998,85.163,54.23,-22.77,57.743,8.743,69.169,24.169,32.453,22.453000000000003,"Census Tract 68, Clark County, Nevada"
1353,449,78,46,79,46,59,92,119,35,32003006900,1806,859,947,219,876,711,112,107,406,470,341,370,1179,674,23720,1.54496771,1168.9564699999999,91.68299999999999,13.683,79.337,-12.663,35.823,-10.177,114.694,35.694,46.736000000000004,0.736,46.172,-12.828,92.219,-26.781,61.343999999999994,26.344,"Census Tract 69, Clark County, Nevada"
1354,56,3,0,12,0,2,24,18,0,32003007100,2772,1429,1343,917,1644,211,530,387,822,822,77,134,1506,1329,19386,1.513247101,1831.8224420000001,4.27,1.27,11.772,-12.228,-6.692,-6.692,15.761,3.761,6.773,6.773,1.693,-0.307,17.042,-0.958,2.076,2.076,"Census Tract 71, Clark County, Nevada"
1355,5,0,1,0,2,0,0,0,0,32003007200,4625,2198,2427,1236,2648,741,580,656,1230,1418,388,353,2526,2291,23093,5.738296612999999,805.9883119,4.8260000000000005,4.8260000000000005,1.9069999999999998,1.9069999999999998,-0.457,-1.4569999999999999,-0.096,-0.096,0.529,-1.4709999999999999,-0.20199999999999999,-0.20199999999999999,1.261,1.261,0.248,0.248,"Census Tract 72, Clark County, Nevada"
1356,29,4,8,2,19,3,2,0,0,32003007500,3829,3290,539,297,3153,379,216,81,2837,316,237,142,1796,2178,22257,683.0162795,5.60601572,22.011,18.011,6.371,4.371,16.109,8.109,2.8,0.8,5.6770000000000005,-13.323,5.175,2.175,15.828,15.828,6.98,6.98,"Census Tract 75, Clark County, Nevada"
1357,57,13,12,12,10,5,11,2,1,32003007800,2080,1298,782,407,1640,33,243,164,1035,605,20,13,1525,637,20073,53.50109116,38.87771174,20.67,7.67,6.809,-4.191,12.095999999999998,0.096,12.722999999999999,0.723,5.843,-4.157,5.6160000000000005,0.616,13.294,11.294,4.538,3.5380000000000003,"Census Tract 78, Clark County, Nevada"
